chrom,start,end,snps,1.2,1.3,1.4,2.3,2.4,3.4
2L,1395001,1400000,390,0.0298542,0.00585066,-0.00768669,0.00174661,0.0296506,0.00167056
2L,1400001,1405000,419,0.0110112,-0.0010548,-0.0091861,0.00105223,0.0266502,0.00558714
2L,1405001,1410000,406,0.0175779,-0.00312287,-0.00963094,0.00571203,0.0312991,0.00186717
2L,1410001,1415000,398,0.019298,-0.00559568,-0.00869842,0.00546609,0.0366885,0.000582514
2L,1415001,1420000,404,0.0111982,-0.00342652,-0.0067178,-0.000437135,0.0224323,0.000285666
2L,1420001,1425000,446,0.0107931,-0.00365584,-0.00718818,-0.00247451,0.0239745,0.00496218
2L,1425001,1430000,378,0.0329854,0.00818089,-0.0081333,-0.00430153,0.034356,0.00813929
2L,1430001,1435000,443,0.013077,-2.13334e-05,-0.00759338,-0.00127587,0.0219262,0.00335316
2L,1435001,1440000,412,0.0219573,-0.00307831,-0.00962823,0.00559752,0.0328095,0.000242069
2L,1440001,1445000,465,0.0349995,0.0076631,-0.0101711,-0.00153332,0.0398687,0.0103961
2L,1445001,1450000,400,0.0123738,0.00111232,-0.00406187,-0.00261448,0.0245619,0.00660946
2L,1450001,1455000,417,0.0148533,-0.00336275,-0.00884362,0.00450439,0.0233959,0.00504831
2L,1455001,1460000,464,0.0160662,-0.000679764,-0.00691147,0.00165592,0.0367966,0.00569832
2L,1460001,1465000,387,0.0318855,0.0054549,-0.0107718,-0.00219642,0.0463259,0.0125915
2L,1465001,1470000,458,0.0162583,0.00215708,-0.00747789,0.00456384,0.0321921,0.00601254
2L,1470001,1475000,438,0.00829622,-0.00696354,-0.00805005,0.00530561,0.029967,-0.000381054
2L,1475001,1480000,405,0.0162189,0.00538439,-0.00856775,0.00611882,0.0321936,0.0108985
2L,1480001,1485000,378,0.0181002,-0.00439449,-0.00962738,-0.00142739,0.0326868,0.00349419
2L,1485001,1490000,417,0.0113221,0.000660042,-0.00821105,-0.00108627,0.031311,0.0116322
2L,1490001,1495000,447,0.0113685,0.000411968,-0.00819394,-0.00161146,0.0228189,0.00578559
2L,1495001,1500000,393,0.0165411,0.00311151,-0.00926768,0.0091092,0.0255866,0.00310779
2L,1500001,1505000,417,0.0129156,-0.00527852,-0.00880458,0.00574154,0.0257064,-0.00380496
2L,1505001,1510000,445,0.0148634,-0.00146532,-0.0116346,-0.00496539,0.0229436,0.00108098
2L,1510001,1515000,429,0.0220432,-0.000870243,-0.0113601,-0.00375856,0.0278016,0.00425806
2L,1515001,1520000,416,0.0121475,0.010634,-0.00857738,-0.00576467,0.0236853,0.0151109
2L,1520001,1525000,359,0.0247524,0.00352675,-0.0107717,-0.00448599,0.0301191,0.0116709
2L,1525001,1530000,424,0.0196646,-0.00649208,-0.0101753,0.00193604,0.0351456,0.00233288
2L,1530001,1535000,414,0.0239082,0.00933286,-0.0101454,-0.00452537,0.0219725,0.00487906
2L,1535001,1540000,421,0.018878,-0.00351018,-0.0110907,-0.000170912,0.0284256,0.00298126
2L,1540001,1545000,422,0.0167399,-0.00326443,-0.0109541,-0.00604693,0.0212684,-0.00208372
2L,1545001,1550000,425,0.0278398,0.00240555,-0.010013,0.000506521,0.0304582,0.00428312
2L,1550001,1555000,445,0.0256188,-0.00352242,-0.00806844,0.0148459,0.0294826,-0.00499297
2L,1555001,1560000,417,0.02,-0.00271208,-0.00942727,0.00993614,0.0355663,0.000153561
2L,1560001,1565000,378,0.0143668,-0.00472769,-0.00583598,-0.00288857,0.0328322,0.00647902
2L,1565001,1570000,451,0.0224575,-0.00225573,-0.0098042,-0.00211169,0.0311158,0.00404423
2L,1570001,1575000,153,0.0208319,-0.00526435,0.000941962,-0.00414275,0.0295993,0.0014789
2L,1575001,1580000,412,0.0130436,-0.00158563,-0.00669231,0.00117386,0.0281805,0.0013987
2L,1580001,1585000,386,0.0166893,0.00154763,-0.00828887,-0.00407286,0.0335177,0.0118698
2L,1585001,1590000,440,0.0131325,-0.000976172,-0.0102761,-0.00146366,0.0202224,0.00476685
2L,1590001,1595000,390,0.0300552,0.00219325,-0.0104547,-0.00197618,0.0281647,-0.0012144
2L,1595001,1600000,424,0.0172602,0.000378193,-0.00626512,-0.00399263,0.0311489,0.00563824
2L,1600001,1605000,421,0.0194955,-0.000760491,-0.00690625,0.00374326,0.0362946,0.00587177
2L,1605001,1610000,416,0.0184473,-0.00460564,-0.00914928,0.0112751,0.0331873,-1.4353e-06
2L,1610001,1615000,550,0.0284649,0.00674082,-0.00983228,-0.0015109,0.0340973,0.00690881
2L,1615001,1620000,417,0.0217078,-0.00292774,-0.012065,0.00500235,0.0218622,-0.00578039
2L,1620001,1625000,429,0.018156,-0.0030178,-0.0045446,-0.00217798,0.0281228,-0.000414976
2L,1625001,1630000,401,0.0136232,-0.000860221,-0.0103211,0.00174908,0.0181093,-0.0022281
2L,1630001,1635000,412,0.0196845,0.000560072,-0.00564606,-0.00126043,0.043025,0.0147893
2L,1635001,1640000,388,0.0163592,0.00586273,-0.00814809,-0.00170413,0.0265545,0.00873279
2L,1640001,1645000,418,0.0283402,0.000588478,-0.0111077,0.000518686,0.042851,0.00827909
2L,1645001,1650000,426,0.0277882,0.00696773,-0.0105927,-0.00393382,0.0405901,0.0144422
2L,1650001,1655000,361,0.0181332,0.0036631,-0.00914996,-0.00624637,0.0168666,0.00296296
2L,1655001,1660000,411,0.0147763,0.00507371,-0.0111183,0.00183095,0.01965,0.00317405
2L,1660001,1665000,409,0.00815389,0.00623356,-0.00927242,0.000339815,0.0198315,0.00618692
2L,1665001,1670000,370,0.0388631,0.0232298,-0.00851506,-0.00289982,0.0373594,0.0162896
2L,1670001,1675000,409,0.0192251,0.00192778,-0.00827581,-0.00666674,0.0323611,0.0120783
2L,1675001,1680000,319,0.00945804,0.00529251,-0.00829595,-0.00319597,0.0250533,0.00868665
2L,1680001,1685000,0,nan,nan,nan,nan,nan,nan
2L,1685001,1690000,274,0.00785503,0.00373106,-0.0105485,-0.00821185,0.0178079,0.0114269
2L,1690001,1695000,390,0.0100633,0.00272211,-0.00621229,-0.00671468,0.0294698,0.0154533
2L,1695001,1700000,360,0.0231271,0.000648449,-0.00862962,0.00344619,0.0339392,0.00626192
2L,1700001,1705000,356,0.0161175,0.0148311,-0.010205,-0.00841276,0.0268018,0.0220168
2L,1705001,1710000,424,0.0164992,0.000447299,-0.00931576,-0.0057243,0.029727,0.00830798
2L,1710001,1715000,453,0.0138884,0.00262192,-0.00922138,-0.00307565,0.0208897,0.00556828
2L,1715001,1720000,430,0.0228606,0.00884945,-0.0107198,-0.00305661,0.0253446,0.0111289
2L,1720001,1725000,445,0.0214625,0.00845697,-0.011624,-0.00278996,0.0241508,0.011284
2L,1725001,1730000,450,0.0255937,0.0120571,-0.0101847,-0.00667921,0.0273858,0.00979184
2L,1730001,1735000,476,0.0222357,0.00289922,-0.0075061,-0.00361367,0.0243451,0.00222665
2L,1735001,1740000,397,0.0182431,-0.00426053,-0.00818789,-0.00186529,0.0291686,-0.000344049
2L,1740001,1745000,435,0.0147787,0.000791739,-0.0046607,0.000317196,0.0347022,0.00739855
2L,1745001,1750000,432,0.0134955,0.000473074,-0.00575889,-0.00947333,0.0330778,0.0161471
2L,1750001,1755000,461,0.0116987,0.00661756,-0.00664362,-0.00832218,0.0314987,0.0195047
2L,1755001,1760000,471,0.0125511,-0.00603225,-0.00602844,-0.00490549,0.0364127,0.00820347
2L,1760001,1765000,480,0.00292285,-0.00349734,-0.00770899,-0.00308233,0.0132876,0.00512989
2L,1765001,1770000,445,0.00980325,-0.00234924,-0.00992143,0.00160326,0.011866,0.0141078
2L,1770001,1775000,452,0.000370466,-0.00472334,-0.014689,-0.00726755,0.00288399,0.00581874
2L,1775001,1780000,483,0.00784211,-0.00481195,-0.0102588,-0.0070895,0.0147691,0.000444331
2L,1780001,1785000,411,0.0103014,0.00642418,-0.0115241,-0.00453784,0.0199992,0.0166821
2L,1785001,1790000,406,0.0117589,-0.00150117,-0.0102059,-0.00415559,0.021179,0.00187228
2L,1790001,1795000,448,0.0119876,-0.00469522,-0.00466463,-0.000155761,0.0368763,0.00745319
2L,1795001,1800000,397,0.00387334,0.00432792,-0.00696293,-0.00581194,0.00624737,-0.000629189
2L,1800001,1805000,105,-0.00451399,-0.0028295,-0.00923502,-0.0106907,-0.00376467,-0.00552995
2L,1805001,1810000,289,0.0118807,-0.00396242,-0.00900597,0.00224829,0.0176642,-0.00309595
2L,1810001,1815000,372,-0.00187938,-0.00398463,-0.00905071,0.00112218,0.00357853,-0.00205987
2L,1815001,1820000,474,-0.0037116,-0.00612004,-0.010072,-0.00686779,0.00527316,-0.00501875
2L,1820001,1825000,437,0.00509833,-0.00515437,-0.00194217,-0.00775513,0.0359209,0.0128234
2L,1825001,1830000,451,-0.00460856,-0.0051849,0.00397426,-0.00751634,0.0254237,0.0145287
2L,1830001,1835000,383,-0.00484266,-0.00674216,0.00868266,-0.00931119,0.0306447,0.0269404
2L,1835001,1840000,419,-0.00597148,-0.00802009,0.00592861,-0.00965996,0.0278032,0.0174929
2L,1840001,1845000,433,-0.00973119,-0.00974661,0.0173464,-0.00737739,0.0255645,0.0156377
2L,1845001,1850000,374,-0.00873071,-0.00663127,0.0138081,-0.00355942,0.0345932,0.0202617
2L,1850001,1855000,401,-0.00585939,-0.0069062,0.00339529,-0.00335544,0.0273425,0.0112637
2L,1855001,1860000,421,-0.00338644,-0.00243242,-0.000335544,-0.00737753,0.0290431,0.023891
2L,1860001,1865000,447,0.00111076,-0.0101985,0.005269,-0.000102528,0.0412008,0.00608756
2L,1865001,1870000,472,-0.00689763,-0.0114481,0.00378145,-0.0102609,0.0226972,0.00880267
2L,1870001,1875000,444,-0.00461401,-0.00746006,0.000104575,-0.00509866,0.0217581,0.0100504
2L,1875001,1880000,450,0.000146705,-0.00857551,-0.00473757,-0.00248561,0.02051,0.00399877
2L,1880001,1885000,370,-0.00341438,-0.00444619,0.00180505,-0.00502745,0.0285824,0.00933099
2L,1885001,1890000,505,-0.00423301,-0.00661093,0.0026819,-0.00515022,0.0255619,0.0104975
2L,1890001,1895000,264,-0.00513605,-0.00304825,0.000621012,-0.00187092,0.02553,0.0100131
2L,1895001,1900000,0,nan,nan,nan,nan,nan,nan
2L,1900001,1905000,370,-0.00971039,-0.0105696,-0.00364503,-0.00804919,0.0143603,0.00429322
2L,1905001,1910000,404,-0.00343785,-0.00708755,0.000580818,-0.00535806,0.0237788,0.006013
2L,1910001,1915000,437,-0.00441636,-0.00744179,0.00206809,-0.000584754,0.0229177,-0.00102677
2L,1915001,1920000,475,0.00238136,-0.00768331,0.00640931,0.00127555,0.040997,0.00970336
2L,1920001,1925000,448,-0.00364317,-0.00698852,0.00655993,-0.0072638,0.0343544,0.0205525
2L,1925001,1930000,435,-0.00193304,-0.00586326,0.000833726,-0.000347851,0.0231957,0.00684349
2L,1930001,1935000,406,-0.00601946,-0.00965614,-7.53777e-05,-0.00664754,0.0237861,0.0075934
2L,1935001,1940000,448,-0.00513603,-0.00618151,0.00823124,-0.00720919,0.0336901,0.01517
2L,1940001,1945000,443,-0.00221289,-0.00800522,-0.00303051,-0.000540833,0.0199503,0.00148392
2L,1945001,1950000,455,-0.00754517,0.00165966,-0.00260936,0.0019825,0.0168345,0.0133512
2L,1950001,1955000,480,-0.00306122,-0.0096398,0.00291764,-0.00474846,0.0338378,0.0094431
2L,1955001,1960000,444,-0.00388252,-0.00851651,0.00173714,-0.00160829,0.0301865,0.00928258
2L,1960001,1965000,443,-0.00497612,-0.00684399,0.00612258,-0.00165302,0.0350195,0.00957662
2L,1965001,1970000,505,-0.00161316,-0.00772275,0.00159589,-0.00574758,0.025197,0.00696869
2L,1970001,1975000,422,-0.00528315,-0.00562198,0.00821486,-0.0084624,0.0379778,0.0309223
2L,1975001,1980000,447,-0.00718477,-0.0123474,0.0109756,-0.00828552,0.030603,0.00899449
2L,1980001,1985000,495,0.000724278,-0.00823235,0.00241119,-0.005823,0.0364969,0.0105578
2L,1985001,1990000,524,-0.00718542,-0.010061,0.00784572,-0.00348432,0.0254595,0.00660668
2L,1990001,1995000,435,-0.000139346,-0.00552366,0.00690915,0.000418792,0.0404427,0.00840441
2L,1995001,2000000,408,-0.00293618,-0.00904592,0.00169569,-0.00623341,0.0265756,0.00660921
2L,2000001,2005000,484,-0.00636518,-0.0071376,0.00897579,-0.00457091,0.0324984,0.0152602
2L,2005001,2010000,495,-0.00232559,-0.0056938,0.00440695,-0.00540856,0.0334311,0.0140249
2L,2010001,2015000,400,-0.00396192,-0.00804117,0.00702982,-0.0063341,0.0327637,0.0187884
2L,2015001,2020000,396,-0.0045354,-0.0111487,0.0026733,-0.00908144,0.0325242,0.0138527
2L,2020001,2025000,445,0.00257128,-0.00496111,-0.00153886,-0.00282393,0.0402392,0.016326
2L,2025001,2030000,424,-0.00442431,-0.0109647,0.011321,-0.00620424,0.0468303,0.0246382
2L,2030001,2035000,411,0.00194665,-0.0126638,0.00347006,-0.00720635,0.0420481,0.00945175
2L,2035001,2040000,374,-0.00389658,-0.00973552,0.0175508,-0.00454637,0.0521104,0.0264587
2L,2040001,2045000,419,-0.00192882,-0.0052885,0.0028028,-0.00757859,0.0313646,0.0104804
2L,2045001,2050000,422,-0.00332038,-0.00953073,-0.00364397,-0.00891676,0.0170144,0.00747234
2L,2050001,2055000,433,-0.00625151,-0.0121678,0.00828994,-0.00530743,0.0345093,0.00481182
2L,2055001,2060000,407,0.00226527,-0.00567353,-0.000104934,-0.00954422,0.0363271,0.0190485
2L,2060001,2065000,393,-0.000994635,-0.0080083,0.0111468,-0.00781342,0.0342258,0.0329685
2L,2065001,2070000,451,0.0041283,-0.00895394,0.00937692,-0.00292581,0.0474135,0.0187237
2L,2070001,2075000,434,-0.00867851,-0.00999673,0.0117915,-0.0104108,0.0293059,0.0200461
2L,2075001,2080000,414,-0.00371069,-0.0104192,0.00110151,-0.00332965,0.0302793,0.00765972
2L,2080001,2085000,434,-0.00461266,-0.00754382,0.00678652,-0.00916549,0.0384899,0.0229437
2L,2085001,2090000,363,-0.00392228,-0.00813322,0.00960074,-0.00768278,0.0341805,0.0182865
2L,2090001,2095000,391,-0.00772613,-0.0100719,0.00828013,-0.00613479,0.0297524,0.0123119
2L,2095001,2100000,427,-0.00207661,-0.00797427,0.00322395,-0.00415995,0.0321829,0.00891701
2L,2100001,2105000,25,0.00406927,-0.0103375,-0.0120354,-0.0116693,0.0159059,-0.00344372
2L,2105001,2110000,29,-0.0109992,-0.01185,0.0238371,-0.0149805,0.0544371,0.0436117
2L,2110001,2115000,176,-0.00739136,-0.0061566,0.0206614,-0.00399015,0.0376733,0.00630998
2L,2115001,2120000,15,-0.0146403,-0.0198303,0.0106199,-0.012216,0.0214582,-0.00087204
2L,2120001,2125000,405,-0.00676672,-0.0112088,0.0129479,-0.00899079,0.0372683,0.0133946
2L,2125001,2130000,438,-0.0041502,-0.00654836,0.00764486,-0.00868075,0.0318878,0.0157408
2L,2130001,2135000,418,-0.00554825,-0.00860126,0.00953171,-0.00751208,0.0265673,0.00931034
2L,2135001,2140000,433,-0.00137738,-0.0105877,-0.00217794,-0.00296292,0.0173411,-0.00240782
2L,2140001,2145000,446,-0.00473933,-0.00721273,-0.00214058,-0.00848229,0.0137885,0.00454146
2L,2145001,2150000,375,-0.00377598,-0.00698859,0.0110712,-0.00871804,0.0353386,0.0192401
2L,2150001,2155000,444,-0.00307535,-0.00706727,0.000160389,-0.00807653,0.0263377,0.00986011
2L,2155001,2160000,393,-0.00807833,-0.00856248,0.00872859,-0.00894859,0.0290315,0.0232656
2L,2160001,2165000,415,-0.00642453,-0.0100767,0.00364176,-0.00534943,0.0266126,0.00589812
2L,2165001,2170000,465,-0.00641814,-0.0111819,0.0126129,-0.00590878,0.0363141,0.00732055
2L,2170001,2175000,428,-0.00474067,-0.00846058,0.00255399,-0.00432359,0.0217466,0.00610756
2L,2175001,2180000,413,-0.0017077,-0.0105157,0.0140522,-0.00230303,0.0534863,0.0152547
2L,2180001,2185000,433,-0.005749,-0.00935331,0.0128773,-0.00273522,0.0399598,0.0155025
2L,2185001,2190000,499,-0.00130846,-0.0021766,0.00026225,-0.00614583,0.0346987,0.0248769
2L,2190001,2195000,480,-0.0016675,-0.00264393,0.00333804,-0.00755008,0.0330477,0.0272355
2L,2195001,2200000,428,-0.00555011,-0.0111738,0.0031517,-0.00548503,0.0276741,0.00365396
2L,2200001,2205000,448,-0.0064123,-0.00881577,0.0011733,-0.0094058,0.018009,0.0174365
2L,2205001,2210000,447,-0.00909797,-0.0094699,0.00936603,-0.00522066,0.0268923,0.0140719
2L,2210001,2215000,449,-0.00150579,-0.00911067,0.0114848,-0.00613345,0.0442202,0.0145081
2L,2215001,2220000,421,0.00754561,-0.00285352,-0.00134663,-0.00744062,0.0410867,0.0219407
2L,2220001,2225000,408,-0.00822587,-0.0031145,0.00463031,-0.0046902,0.0251072,0.0191455
2L,2225001,2230000,401,-0.00572766,-0.00897391,-0.00131575,-0.00841553,0.016661,0.00793074
2L,2230001,2235000,429,-0.00428398,-0.00609942,0.00226781,-0.0088326,0.0283135,0.0203662
2L,2235001,2240000,440,-0.00619833,-0.00746192,0.00760501,-0.00862497,0.0310265,0.0201381
2L,2240001,2245000,451,-0.00200254,-0.00985406,0.0107937,-0.00512099,0.0350746,0.0125881
2L,2245001,2250000,438,-0.00357283,-0.00726712,0.00696067,-0.00342694,0.0386197,0.0194584
2L,2250001,2255000,391,-0.00551121,-0.00815189,0.0172036,-0.0067477,0.0355953,0.0129091
2L,2255001,2260000,483,-0.00268751,-0.00694354,0.00947444,-0.00500587,0.0435974,0.020858
2L,2260001,2265000,450,-0.00746541,-0.00753406,0.017618,-0.00352349,0.0448811,0.0216643
2L,2265001,2270000,430,-0.000318029,-0.00772042,0.00857524,-0.00193163,0.0423994,0.0144242
2L,2270001,2275000,466,0.00019311,-0.00515325,0.000577288,-0.00913077,0.0317004,0.0184903
2L,2275001,2280000,426,0.0021267,-0.00343656,0.0168987,-0.000519914,0.0531885,0.0253428
2L,2280001,2285000,453,-0.00739369,-0.00840375,0.00487987,-0.00439795,0.0262229,0.00666126
2L,2285001,2290000,441,-0.00330623,-0.00447452,0.0081103,0.00511163,0.0326324,0.00607396
2L,2290001,2295000,340,-0.00458012,-0.00328542,0.0105623,-0.00738325,0.035693,0.0242205
2L,2295001,2300000,44,-0.00495328,-0.00733705,-0.000605331,-0.00901445,0.0243365,0.00858874
2L,2300001,2305000,415,-0.00422176,-0.00558953,0.00954534,-0.00242863,0.0350604,0.0217694
2L,2305001,2310000,447,-0.00122,-0.00433564,0.0106522,-0.00225085,0.045903,0.0276202
2L,2310001,2315000,432,-0.00423598,-0.00809229,0.0161747,-0.00799586,0.0341449,0.0200146
2L,2315001,2320000,491,-0.000988772,-0.00723797,0.0104608,-0.00162284,0.0147418,0.013485
2L,2320001,2325000,408,-0.00274688,-0.00709689,0.0154671,-0.00113475,0.0521053,0.0220466
2L,2325001,2330000,448,-0.00424076,-0.0080572,0.000543316,-0.00490598,0.0280179,0.010478
2L,2330001,2335000,386,-0.00506841,-0.00731139,0.00487014,-0.00499828,0.0307796,0.0202613
2L,2335001,2340000,397,-0.00382816,-0.00415923,0.00751041,-0.00702043,0.0337706,0.0296068
2L,2340001,2345000,475,-0.00253619,-0.00972728,0.00945723,-0.00776109,0.0357248,0.0162771
2L,2345001,2350000,468,-0.000372562,-0.00955247,0.00386311,-0.00385973,0.0366653,0.00970359
2L,2350001,2355000,482,-0.00349503,-0.00684687,0.00749715,-0.00577375,0.0296202,0.0109485
2L,2355001,2360000,461,-0.00446168,-0.00366658,0.00935663,0.000565647,0.0369455,0.0117769
2L,2360001,2365000,435,-0.00283329,-0.00644627,0.00905843,-0.00813109,0.0356382,0.0223293
2L,2365001,2370000,439,-0.00443916,-0.00931159,0.0136061,-0.00367368,0.0363829,0.0228992
2L,2370001,2375000,415,0.000894252,-0.0028585,-0.00121421,-0.00495636,0.0283838,0.0141547
2L,2375001,2380000,455,-0.000848167,-0.00561855,-0.00172389,-0.000548231,0.0277198,0.00813492
2L,2380001,2385000,480,-0.00074287,-0.00299938,0.0038036,-0.00520607,0.0418564,0.0255901
2L,2385001,2390000,426,0.000662043,-0.00528991,-0.00525969,0.00120913,0.0272821,0.00565001
2L,2390001,2395000,483,-0.00116202,-0.00636494,0.00620543,-0.00671746,0.0373798,0.0254387
2L,2395001,2400000,511,-0.00441608,-0.00688978,0.0128216,-0.00452778,0.0416019,0.0273313
2L,2400001,2405000,460,3.3272e-05,-0.00772895,0.00136473,-0.00730508,0.0341668,0.0155968
2L,2405001,2410000,455,0.000275543,-0.00757541,0.00221864,-0.00164716,0.0368023,0.00929957
2L,2410001,2415000,437,0.00266222,-0.00821836,-0.000385216,-0.00418882,0.0379305,0.0161195
2L,2415001,2420000,400,-0.00499091,-0.000539145,0.00606063,-0.00838378,0.0252054,0.0234407
2L,2420001,2425000,450,-0.00260968,-0.00733128,0.004513,-0.000214302,0.0369206,0.0109499
2L,2425001,2430000,415,-0.00264443,-0.0080017,0.00787264,-0.00627976,0.0341098,0.0129377
2L,2430001,2435000,441,-0.00648144,-0.0118113,0.0134382,-0.0069286,0.0397991,0.0117122
2L,2435001,2440000,405,-0.00470911,-0.00775542,0.00543703,-0.00456164,0.0325948,0.0100561
2L,2440001,2445000,417,-0.00515194,-0.00996124,0.00391346,-0.005524,0.0304812,0.0112014
2L,2445001,2450000,435,-0.00135329,-0.00801008,0.00669042,-0.00210601,0.0441059,0.0103242
2L,2450001,2455000,401,-0.00175007,-0.00842859,0.00576476,-0.00338887,0.0412059,0.0156524
2L,2455001,2460000,413,-0.00551797,-0.00881066,0.000736446,-0.00176954,0.0195994,0.00069541
2L,2460001,2465000,472,-0.00234172,-0.00446551,0.0157214,-0.00568139,0.0446725,0.0212941
2L,2465001,2470000,428,-0.00342362,-0.0055812,0.00347554,-0.00267031,0.0285945,0.0124162
2L,2470001,2475000,419,-0.00518177,-0.00696425,4.06681e-05,-0.00914031,0.0211274,0.0111125
2L,2475001,2480000,406,-0.00373117,-0.0100536,0.00161524,-0.0053441,0.0262934,0.0115316
2L,2480001,2485000,423,-0.00205655,-0.0106459,0.0163659,-0.0100959,0.0577193,0.0347686
2L,2485001,2490000,454,-0.00243381,-0.00895953,0.00633696,0.00148786,0.0313729,0.00734842
2L,2490001,2495000,434,-0.00240756,-0.00877615,0.00241359,-0.00806188,0.0371808,0.0162964
2L,2495001,2500000,443,0.000143356,-0.00375396,-0.00196642,-0.00074016,0.0257299,0.00494139
2L,2500001,2505000,462,0.000945688,-0.0038582,0.00626919,-0.00474888,0.0393432,0.0286084
2L,2505001,2510000,402,-0.00933875,-0.00661601,0.0139399,-0.00697954,0.0301651,0.0174532
2L,2510001,2515000,464,-0.00238455,-0.00718475,0.00429579,-0.00287477,0.0316025,0.0164154
2L,2515001,2520000,494,-0.00566316,-0.0114049,0.00800388,-0.00515491,0.0330541,0.006448
2L,2520001,2525000,459,-0.000503013,-0.00617806,0.00668864,-0.00135707,0.0369567,0.010341
2L,2525001,2530000,450,-0.00434588,-0.00492715,0.00716049,-0.00435809,0.0293351,0.0220415
2L,2530001,2535000,379,-0.000565999,-0.00904028,0.00178572,-0.00338426,0.0346036,0.00518022
2L,2535001,2540000,423,-0.00739275,-0.0084801,0.00486736,-0.00425141,0.0225234,0.0107553
2L,2540001,2545000,378,-0.002948,-0.00202216,0.0119257,-0.0036372,0.0280641,0.0159102
2L,2545001,2550000,434,-0.00167056,0.0228198,-0.00436111,0.0263838,0.025524,0.0370278
2L,2550001,2555000,514,0.000135332,-0.00833494,0.00198402,-0.00574031,0.0356696,0.0167785
2L,2555001,2560000,420,-0.000658844,-0.00781588,0.00210864,-0.00182111,0.0328502,0.00776153
